file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Work\Java\Bhavani\dubbo\dubbo-config\dubbo-config-api\src\test\java\org\apache\dubbo\config\AbstractConfigTest.java,org.apache.dubbo.config.AbstractConfigTest$PropertiesConfig,innerclass,1,1,0,1,20,2,0,1,172,0.90000004,0.047368422,0.047368422,20,0,18,0,0,2,20,0,0,0,9,0,0,9,0,0,0,0,0,70,9,0,0,0,0,0,0,9,0,9,0,0,0,0,25,10,0
C:\Work\Java\Bhavani\dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\router\RouterSnapshotSwitcher.java,org.apache.dubbo.rpc.cluster.router.RouterSnapshotSwitcher,class,1,7,6,1,10,1,0,7,0,0.5142857,0.6666667,1.0,7,0,7,0,0,0,7,0,0,3,5,1,0,5,0,0,3,0,2,38,4,1,0,0,0,1,5,12,3,7,1,0,0,0,33,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-demo\dubbo-demo-xml\dubbo-demo-jaxrs-rest-provider\src\main\java\org\apache\dubbo\demo\rest\api\impl\HttpRequestAndResponseRPCContextServiceImpl.java,org.apache.dubbo.demo.rest.api.impl.HttpRequestAndResponseRPCContextServiceImpl,class,4,4,0,4,3,1,0,9,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,17,3,0,0,0,3,4,0,5,0,5,0,0,0,0,22,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-config\dubbo-config-api\src\test\java\org\apache\dubbo\config\integration\single\injvm\SingleRegistryCenterInjvmServiceImpl.java,org.apache.dubbo.config.integration.single.injvm.SingleRegistryCenterInjvmServiceImpl,class,1,2,1,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,11,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\RouterChain.java,org.apache.dubbo.rpc.cluster.RouterChain,class,14,21,7,14,19,1,0,36,8,0.6666667,0.43589744,0.5769231,13,2,13,0,0,0,13,0,0,2,6,1,0,6,0,0,3,0,5,107,10,0,4,4,0,10,3,18,0,17,1,0,0,2,81,1,2
C:\Work\Java\Bhavani\dubbo\dubbo-rpc\dubbo-rpc-api\src\test\java\org\apache\dubbo\rpc\support\DemoServiceBMock.java,org.apache.dubbo.rpc.support.DemoServiceBMock,class,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,6,1,0,0,0,0,1,0,1,0,1,0,0,0,0,17,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-registry\dubbo-registry-zookeeper\src\main\java\org\apache\dubbo\registry\zookeeper\ZookeeperRegistry.java,org.apache.dubbo.registry.zookeeper.ZookeeperRegistry,class,14,19,5,14,60,4,0,73,44,0.78431374,0.7777778,0.7777778,17,0,8,8,1,0,9,0,0,0,6,2,0,6,0,0,5,0,1,297,11,10,12,6,1,31,2,38,13,41,5,0,2,8,144,1,5
C:\Work\Java\Bhavani\dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\router\state\BitList.java,org.apache.dubbo.rpc.cluster.router.state.BitList$BitListIterator,innerclass,3,3,0,3,31,1,0,15,0,0.48333335,0.53333336,0.62222224,10,0,10,0,0,0,10,0,0,0,6,0,0,6,0,0,0,0,0,153,14,2,8,0,0,2,28,37,8,15,4,0,0,0,38,9,0
C:\Work\Java\Bhavani\dubbo\dubbo-rpc\dubbo-rpc-rest\src\main\java\org\apache\dubbo\rpc\protocol\rest\annotation\param\parse\provider\PathProviderParamParser.java,org.apache.dubbo.rpc.protocol.rest.annotation.param.parse.provider.PathProviderParamParser,class,5,5,0,5,2,2,0,6,1,0.0,0.0,0.0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,2,0,2,0,0,0,0,20,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-metadata\dubbo-metadata-processor\src\main\java\org\apache\dubbo\metadata\annotation\processing\builder\MapTypeDefinitionBuilder.java,org.apache.dubbo.metadata.annotation.processing.builder.MapTypeDefinitionBuilder,class,3,4,1,3,3,1,0,16,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,18,3,0,0,0,0,0,1,6,1,7,0,0,0,1,32,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-demo\dubbo-demo-xml\dubbo-demo-xml-provider\src\main\java\org\apache\dubbo\demo\provider\DemoServiceImpl.java,DemoServiceImpl,class,6,14,8,6,3,1,0,8,1,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,20,3,0,0,1,0,5,1,2,2,2,1,0,0,1,16,1,1
C:\Work\Java\Bhavani\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\extension\support\WrapperComparator.java,org.apache.dubbo.common.extension.support.WrapperComparator$OrderInfo,innerclass,0,0,0,0,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,10,0
C:\Work\Java\Bhavani\dubbo\dubbo-common\src\main\java\org\apache\dubbo\rpc\model\PackableMethodFactory.java,org.apache.dubbo.rpc.model.PackableMethodFactory,interface,4,4,0,4,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\threadpool\support\eager\EagerThreadPoolTest.java,org.apache.dubbo.common.threadpool.support.eager.EagerThreadPoolTest,class,8,8,0,8,2,1,0,20,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,0,9,7,8,2,8,1,0,0,1,43,0,0
C:\Work\Java\Bhavani\dubbo\dubbo-rpc\dubbo-rpc-dubbo\src\test\java\org\apache\dubbo\rpc\protocol\dubbo\ArgumentCallbackTest.java,org.apache.dubbo.rpc.protocol.dubbo.ArgumentCallbackTest$HelloServiceImpl,innerclass,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0
C:\Work\Java\Bhavani\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\model\person\Dgeneric.java,org.apache.dubbo.common.model.person.Dgeneric,class,3,4,1,3,7,1,0,0,15,0.8,0.14285715,0.14285715,7,0,7,0,0,0,7,0,0,0,5,1,1,4,0,0,0,0,0,28,4,0,0,0,0,1,0,5,0,5,0,0,0,0,15,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-metrics\dubbo-metrics-default\src\main\java\org\apache\dubbo\metrics\collector\sample\MetricsCountSampleConfigurer.java,org.apache.dubbo.metrics.collector.sample.MetricsCountSampleConfigurer,class,4,8,4,4,5,1,0,1,6,0.6666667,0.2,0.2,5,0,5,0,0,0,5,0,0,0,3,0,3,0,0,0,0,0,0,22,4,0,0,0,0,0,0,3,0,3,0,0,0,0,13,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-spring-boot\dubbo-spring-boot-actuator\src\main\java\org\apache\dubbo\spring\boot\actuate\endpoint\DubboServicesMetadataEndpoint.java,org.apache.dubbo.spring.boot.actuate.endpoint.DubboServicesMetadataEndpoint,class,5,7,2,5,1,2,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6,1,0,0,0,0,1,0,0,0,1,0,0,0,0,9,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-xds\src\main\java\org\apache\dubbo\registry\xds\util\protocol\AbstractProtocol.java,org.apache.dubbo.registry.xds.util.protocol.AbstractProtocol,class,11,17,6,11,32,1,0,65,57,0.84523815,0.16666667,0.42424244,14,0,10,2,2,0,12,2,1,0,12,2,1,3,8,0,8,0,8,171,13,2,4,7,0,12,1,26,2,34,4,0,0,10,94,1025,4
C:\Work\Java\Bhavani\dubbo\dubbo-config\dubbo-config-spring\src\test\java\org\apache\dubbo\config\spring\issues\issue9207\ConfigCenterBeanTest.java,org.apache.dubbo.config.spring.issues.issue9207.ConfigCenterBeanTest$ProviderConfiguration$Anonymous1,anonymous,3,3,0,3,1,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,1,0,3,0,3,0,0,0,0,31,-1,0
C:\Work\Java\Bhavani\dubbo\dubbo-rpc\dubbo-rpc-triple\src\main\java\org\apache\dubbo\rpc\protocol\tri\CancelableStreamObserver.java,org.apache.dubbo.rpc.protocol.tri.CancelableStreamObserver,class,4,6,2,4,5,1,0,1,4,0.4,0.3,0.3,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,16,1,0,0,0,0,0,0,1,0,1,0,0,0,0,17,1025,0
C:\Work\Java\Bhavani\dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\filter\FilterChainBuilder.java,org.apache.dubbo.rpc.cluster.filter.FilterChainBuilder$CopyOfClusterFilterChainNode,innerclass,10,10,0,10,4,2,0,4,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,1,0,0,0,0,0,0,0,0,35,0,0
C:\Work\Java\Bhavani\dubbo\dubbo-metadata\dubbo-metadata-definition-protobuf\src\test\java\org\apache\dubbo\metadata\definition\protobuf\model\GooglePB.java,org.apache.dubbo.metadata.definition.protobuf.model.GooglePB$PhoneNumber,innerclass,15,15,0,15,74,2,0,35,592,0.9159159,0.05042017,0.07731093,37,17,32,3,2,0,35,0,3,0,9,5,3,6,0,0,5,0,4,461,42,1,17,1,21,1,42,55,12,28,4,1,1,0,124,25,0
C:\Work\Java\Bhavani\dubbo\dubbo-remoting\dubbo-remoting-http\src\main\java\org\apache\dubbo\remoting\http\RequestTemplate.java,org.apache.dubbo.remoting.http.RequestTemplate,class,3,9,6,3,57,1,0,34,627,0.933635,0.07692308,0.12820514,39,0,39,0,0,0,39,0,0,0,17,6,3,14,0,0,9,0,3,212,32,2,8,0,0,15,6,37,3,27,3,0,0,0,91,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-plugin\dubbo-qos\src\test\java\org\apache\dubbo\qos\permission\DefaultAnonymousAccessPermissionCheckerTest.java,org.apache.dubbo.qos.permission.DefaultAnonymousAccessPermissionCheckerTest,class,5,5,0,5,1,1,0,15,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,58,0,0,0,0,0,6,0,7,0,9,0,0,0,3,27,0,0
C:\Work\Java\Bhavani\dubbo\dubbo-demo\dubbo-demo-xml\dubbo-demo-jaxrs-rest-consumer\src\main\java\org\apache\dubbo\demo\rest\api\config\DubboConfig.java,org.apache.dubbo.demo.rest.api.config.DubboConfig,class,1,1,0,1,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-remoting\dubbo-remoting-api\src\main\java\org\apache\dubbo\remoting\exchange\support\DefaultFuture.java,org.apache.dubbo.remoting.exchange.support.DefaultFuture$TimeoutCheckTask,innerclass,4,4,0,4,8,1,0,13,1,0.33333334,1.0,1.0,3,0,1,1,0,1,2,0,0,0,1,0,0,1,0,0,1,0,2,25,1,0,2,0,0,0,0,4,0,4,1,0,0,1,20,10,0
C:\Work\Java\Bhavani\dubbo\dubbo-config\dubbo-config-spring\src\test\java\org\apache\dubbo\config\spring\boot\conditional3\JavaConfigRawReferenceBeanConditionalTest.java,org.apache.dubbo.config.spring.boot.conditional3.JavaConfigRawReferenceBeanConditionalTest,class,10,11,1,10,3,1,0,7,1,0.5,0.0,0.0,3,2,2,0,0,1,3,0,0,0,2,0,0,2,0,0,0,0,0,26,0,0,0,0,0,5,1,1,0,3,0,0,2,0,28,0,0
C:\Work\Java\Bhavani\dubbo\dubbo-config\dubbo-config-api\src\test\java\org\apache\dubbo\config\integration\single\injvm\SingleRegistryCenterInjvmFilter.java,org.apache.dubbo.config.integration.single.injvm.SingleRegistryCenterInjvmFilter,class,6,7,1,6,6,1,0,3,9,0.6666667,0.2,0.2,6,0,6,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,1,24,4,0,0,0,0,0,1,5,0,3,0,0,0,0,48,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-rpc\dubbo-rpc-rest\src\main\java\org\apache\dubbo\rpc\protocol\rest\message\codec\MultiValueCodec.java,org.apache.dubbo.rpc.protocol.rest.message.codec.MultiValueCodec,class,7,7,0,7,10,1,0,20,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,46,7,0,2,1,1,1,3,10,0,11,3,0,0,1,43,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-xds\src\main\java\org\apache\dubbo\registry\xds\util\protocol\impl\EdsProtocol.java,org.apache.dubbo.registry.xds.util.protocol.impl.EdsProtocol,class,13,16,3,13,8,2,1,30,15,0.8333333,0.0,0.0,6,2,2,3,1,0,3,0,0,0,1,1,0,1,0,0,1,0,2,38,7,0,0,1,0,4,0,5,0,7,1,0,0,2,47,1,1
C:\Work\Java\Bhavani\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\directory\StaticDirectoryTest.java,org.apache.dubbo.rpc.cluster.directory.StaticDirectoryTest,class,15,16,1,15,3,1,0,20,1,0.5,NaN,NaN,2,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,29,1,0,0,0,0,10,3,12,4,12,0,0,0,0,39,0,0
C:\Work\Java\Bhavani\dubbo\dubbo-config\dubbo-config-spring\src\test\java\org\apache\dubbo\config\spring\api\DemoServiceSon.java,org.apache.dubbo.config.spring.api.DemoServiceSon,interface,1,2,1,1,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-plugin\dubbo-reactive\src\main\java\org\apache\dubbo\reactive\ServerTripleReactorPublisher.java,org.apache.dubbo.reactive.ServerTripleReactorPublisher,class,3,4,1,3,1,3,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-plugin\dubbo-qos\src\main\java\org\apache\dubbo\qos\command\impl\EnableDetailProfiler.java,org.apache.dubbo.qos.command.impl.EnableDetailProfiler,class,5,7,2,5,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,8,1,0,0,0,0,6,0,1,0,1,0,0,0,0,25,1,1
C:\Work\Java\Bhavani\dubbo\dubbo-rpc\dubbo-rpc-triple\src\main\java\org\apache\dubbo\rpc\protocol\tri\TriHttp2RemoteFlowController.java,org.apache.dubbo.rpc.protocol.tri.TriHttp2RemoteFlowController$ListenerWritabilityMonitor,innerclass,8,8,0,8,23,2,0,21,64,0.8333333,0.0,0.0,12,0,1,4,0,7,8,0,0,0,1,0,0,1,0,0,1,0,0,83,1,0,6,3,0,4,0,2,0,2,2,0,0,0,59,18,1
C:\Work\Java\Bhavani\dubbo\dubbo-rpc\dubbo-rpc-triple\src\main\java\org\apache\dubbo\rpc\protocol\tri\command\StreamQueueCommand.java,org.apache.dubbo.rpc.protocol.tri.command.StreamQueueCommand,class,4,9,5,4,4,2,5,10,0,0.0,1.0,1.0,3,0,2,0,1,0,3,0,0,0,1,0,0,0,1,0,1,0,0,18,2,0,0,0,0,1,0,1,0,1,1,0,0,0,13,1025,0
C:\Work\Java\Bhavani\dubbo\dubbo-remoting\dubbo-remoting-http\src\main\java\org\apache\dubbo\remoting\http\support\AbstractHttpServer.java,org.apache.dubbo.remoting.http.support.AbstractHttpServer,class,7,11,4,7,19,1,3,2,120,0.84313726,0.05882353,0.080882356,17,0,17,0,0,0,17,0,0,0,3,0,0,3,0,0,2,0,0,58,9,0,2,0,0,2,0,3,0,3,1,0,0,0,51,1025,0
C:\Work\Java\Bhavani\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\config\SystemConfigurationTest.java,org.apache.dubbo.common.config.SystemConfigurationTest$ConfigMock,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
C:\Work\Java\Bhavani\dubbo\dubbo-metadata\dubbo-metadata-api\src\main\java\org\apache\dubbo\metadata\rest\springmvc\FormBodyNoAnnotatedProcessor.java,org.apache.dubbo.metadata.rest.springmvc.FormBodyNoAnnotatedProcessor,class,4,4,0,4,3,2,0,1,3,0.0,0.0,0.0,3,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\extension\director\FooModuleProvider.java,org.apache.dubbo.common.extension.director.FooModuleProvider,interface,3,7,4,3,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-metadata\dubbo-metadata-processor\src\test\java\org\apache\dubbo\metadata\annotation\processing\util\LoggerUtilsTest.java,org.apache.dubbo.metadata.annotation.processing.util.LoggerUtilsTest,class,2,2,0,2,3,1,0,3,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,6,15,0,0,0,0,0,12,0,0,0,0,0,0,0,0,11,0,0
C:\Work\Java\Bhavani\dubbo\dubbo-compatible\src\test\java\org\apache\dubbo\service\CustomArgument.java,org.apache.dubbo.service.CustomArgument,class,1,3,2,1,6,1,0,0,3,0.5,0.4,0.6666667,6,0,6,0,0,0,6,0,0,0,2,0,0,0,0,2,0,0,0,23,2,0,0,0,0,1,0,4,0,2,0,0,0,0,9,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\router\mesh\rule\virtualservice\match\DubboMethodMatch.java,org.apache.dubbo.rpc.cluster.router.mesh.rule.virtualservice.match.DubboMethodMatch,class,4,8,4,4,33,1,0,15,22,0.70000005,0.22727273,0.8333333,12,0,12,0,0,0,12,0,0,0,5,0,0,5,0,0,0,0,0,83,14,2,13,0,4,7,7,14,2,14,3,0,0,0,36,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\utils\PojoUtilsTest.java,org.apache.dubbo.common.utils.PojoUtilsTest,class,26,27,1,26,67,1,0,151,2014,0.96875,4.960318E-4,4.960318E-4,64,1,17,1,7,39,64,0,0,0,1,0,0,0,0,1,0,0,12,883,13,1,0,1,29,147,88,204,0,193,2,0,9,0,175,0,0
C:\Work\Java\Bhavani\dubbo\dubbo-plugin\dubbo-qos\src\test\java\org\apache\dubbo\qos\command\impl\PortTelnetTest.java,org.apache.dubbo.qos.command.impl.PortTelnetTest,class,11,11,0,11,7,1,0,24,0,0.3214286,1.0,1.0,7,0,2,0,0,5,7,0,0,0,4,1,0,4,0,0,1,0,3,48,0,0,0,0,0,22,2,14,6,14,0,0,0,0,54,0,0
C:\Work\Java\Bhavani\dubbo\dubbo-rpc\dubbo-rpc-rest\src\main\java\org\apache\dubbo\rpc\protocol\rest\util\DataParseUtils.java,org.apache.dubbo.rpc.protocol.rest.util.DataParseUtils,class,5,13,8,5,42,1,0,44,78,0.0,0.0,0.0,13,13,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,21,125,21,3,17,1,2,1,5,11,1,13,4,0,0,2,69,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-metrics\dubbo-metrics-api\src\main\java\org\apache\dubbo\metrics\model\key\MetricsKey.java,org.apache.dubbo.metrics.model.key.MetricsKey,enum,0,19,19,0,4,1,0,1,0,0.375,0.6666667,1.0,4,0,3,0,0,1,4,0,3,0,2,0,0,2,0,0,0,0,1,16,3,0,0,0,0,152,0,2,0,2,0,0,0,0,89,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-rpc\dubbo-rpc-api\src\main\java\org\apache\dubbo\rpc\Exporter.java,org.apache.dubbo.rpc.Exporter,interface,2,20,18,2,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-remoting\dubbo-remoting-netty\src\main\java\org\apache\dubbo\remoting\transport\netty\NettyChannel.java,org.apache.dubbo.remoting.transport.netty.NettyChannel,class,9,14,5,9,40,2,0,30,0,0.6833334,0.6043956,1.0,15,2,12,1,0,2,14,0,0,0,4,2,0,4,0,0,4,0,1,145,16,0,13,5,2,19,4,19,6,14,2,0,0,0,77,16,5
C:\Work\Java\Bhavani\dubbo\dubbo-demo\dubbo-demo-xml\dubbo-demo-jaxrs-rest-provider\src\main\java\org\apache\dubbo\demo\rest\api\impl\HttpMethodServiceImpl.java,org.apache.dubbo.demo.rest.api.impl.HttpMethodServiceImpl,class,2,2,0,2,7,1,0,0,21,0.0,0.0,0.0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,23,7,0,0,0,0,1,0,0,0,0,0,0,0,0,14,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-config\dubbo-config-spring\src\main\java\org\apache\dubbo\config\spring\context\DubboSpringInitContext.java,org.apache.dubbo.config.spring.context.DubboSpringInitContext,class,6,9,3,6,16,1,0,4,71,0.8333333,0.10989011,0.13186814,14,0,11,0,0,3,14,0,0,0,6,0,0,6,0,0,1,0,0,53,7,0,1,0,1,1,0,6,0,6,1,0,0,0,54,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-native\src\main\java\org\apache\dubbo\aot\generate\MemberCategory.java,org.apache.dubbo.aot.generate.MemberCategory,enum,0,3,3,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-maven-plugin\src\main\java\org\apache\dubbo\maven\plugin\aot\CommandLineBuilder.java,org.apache.dubbo.maven.plugin.aot.CommandLineBuilder,class,3,5,2,3,13,1,0,18,5,0.6428572,0.4,1.0,7,1,0,1,0,6,6,0,0,0,4,0,0,4,0,0,4,0,7,80,6,0,3,0,0,1,0,5,0,6,1,0,2,1,33,16,0
C:\Work\Java\Bhavani\dubbo\dubbo-remoting\dubbo-remoting-api\src\main\java\org\apache\dubbo\remoting\exchange\support\header\HeaderExchangeChannel.java,org.apache.dubbo.remoting.exchange.support.header.HeaderExchangeChannel,class,13,18,5,13,52,1,0,37,0,0.7222222,0.56125355,0.60683763,27,3,23,0,0,4,27,0,0,0,4,2,0,4,0,0,3,0,6,179,23,1,8,4,0,14,4,16,6,12,3,0,0,0,83,16,3
C:\Work\Java\Bhavani\dubbo\dubbo-remoting\dubbo-remoting-netty\src\test\java\org\apache\dubbo\remoting\transport\netty\ThreadNameTest.java,org.apache.dubbo.remoting.transport.netty.ThreadNameTest,class,10,10,0,10,7,1,0,14,0,0.4333333,1.0,1.0,3,0,2,0,0,1,3,0,0,0,10,2,0,10,0,0,2,0,0,86,0,0,2,0,0,6,6,17,1,13,1,0,1,0,43,0,0
C:\Work\Java\Bhavani\dubbo\dubbo-rpc\dubbo-rpc-triple\src\main\java\org\apache\dubbo\rpc\protocol\tri\stream\Stream.java,org.apache.dubbo.rpc.protocol.tri.stream.Stream$Listener,interface,2,2,0,2,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0
C:\Work\Java\Bhavani\dubbo\dubbo-metrics\dubbo-metrics-api\src\main\java\org\apache\dubbo\metrics\collector\MetricsCollector.java,org.apache.dubbo.metrics.collector.MetricsCollector,interface,4,11,7,4,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-metadata\dubbo-metadata-definition-protobuf\src\test\java\org\apache\dubbo\metadata\definition\protobuf\model\GooglePB.java,org.apache.dubbo.metadata.definition.protobuf.model.GooglePB$PBRequestType$DoubleMapDefaultEntryHolder,innerclass,2,2,0,2,0,1,0,2,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,8,26,0
C:\Work\Java\Bhavani\dubbo\dubbo-remoting\dubbo-remoting-api\src\test\java\org\apache\dubbo\remoting\ChanelHandlerTest.java,org.apache.dubbo.remoting.ChanelHandlerTest$PeformanceTestHandler,innerclass,3,3,0,3,4,4,0,3,4,0.5,0.16666667,0.16666667,4,0,4,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,1,16,0,0,0,0,0,3,0,2,2,1,0,0,0,0,17,8,0
C:\Work\Java\Bhavani\dubbo\dubbo-registry\dubbo-registry-api\src\test\java\org\apache\dubbo\registry\client\metadata\store\ExcludedParamsFilter.java,org.apache.dubbo.registry.client.metadata.store.ExcludedParamsFilter,class,2,2,0,2,4,1,0,0,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1,0
C:\Work\Java\Bhavani\dubbo\dubbo-rpc\dubbo-rpc-api\src\main\java\org\apache\dubbo\rpc\Filter.java,org.apache.dubbo.rpc.Filter,interface,2,24,22,2,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,1,0
