file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\ui\MainWindow.java,jadx.gui.ui.MainWindow$Anonymous15,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\treemodel\TextNode.java,jadx.gui.treemodel.TextNode,class,2,5,3,2,4,3,0,0,4,0.75,0.16666667,0.16666667,4,0,4,0,0,0,4,0,0,0,2,1,0,2,0,0,2,0,0,16,3,0,0,0,0,0,1,2,0,2,0,0,0,0,19,1,0
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\inline\TestSyntheticInline3.java,jadx.tests.integration.inline.TestSyntheticInline3,class,3,3,0,3,2,2,0,7,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,4,0,0,0,0,0,0,1,0,19,1,0
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\inline\TestSyntheticInline2.java,jadx.tests.integration.inline.TestSyntheticInline2,class,6,7,1,6,2,3,0,8,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,5,1,4,1,4,0,0,2,0,18,1,0
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\others\TestStringBuilderElimination3.java,jadx.tests.integration.others.TestStringBuilderElimination3$TestClsNegative,innerclass,1,1,0,1,3,1,0,6,1,0.33333334,0.0,0.0,3,0,2,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,18,1,0,0,0,0,5,0,3,0,2,0,0,0,0,14,9,0
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-dex-input\src\test\java\jadx\plugins\input\dex\DexInputPluginTest.java,jadx.plugins.input.dex.DexInputPluginTest,class,10,11,1,10,5,1,0,29,6,0.0,0.0,0.0,4,1,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,50,0,0,1,1,1,16,1,5,8,8,5,0,0,3,36,0,0
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\compiler\CompilerOptions.java,jadx.tests.api.compiler.CompilerOptions,class,0,2,2,0,11,1,0,4,24,0.75000006,0.16666667,0.16666667,9,0,9,0,0,0,9,0,0,0,4,0,0,3,0,1,0,0,2,40,4,0,0,0,0,0,1,9,0,4,1,0,0,0,24,1,0
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\enums\TestEnums6.java,jadx.tests.integration.enums.TestEnums6$TestCls$Numbers,enum,0,0,0,0,3,1,0,0,1,0.33333334,0.33333334,0.33333334,3,0,1,0,0,2,3,0,0,0,1,0,0,1,0,0,1,0,0,11,1,0,0,0,0,0,2,1,0,1,0,0,0,0,7,1,0
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\utils\fileswatcher\FilesWatcher.java,jadx.gui.utils.fileswatcher.FilesWatcher$Anonymous1,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,-1,0
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\SimpleModeHelper.java,jadx.core.codegen.SimpleModeHelper,class,11,13,2,11,36,1,0,39,0,0.5,0.8333333,1.0,8,0,4,4,0,0,4,0,0,0,3,0,0,3,0,0,3,0,7,118,6,5,8,0,0,0,13,20,3,20,4,0,0,1,49,1,0
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\others\TestClassReGen.java,jadx.tests.integration.others.TestClassReGen,class,4,4,0,4,1,2,0,14,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,11,1,1,0,1,0,0,1,0,15,1,0
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\loops\TestNestedLoops.java,jadx.tests.integration.loops.TestNestedLoops,class,4,4,0,4,1,2,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,5,0,2,0,2,0,0,1,0,16,1,0
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\arrays\TestArrays2.java,jadx.tests.integration.arrays.TestArrays2$TestCls,innerclass,5,5,0,5,6,1,0,3,1,0.0,NaN,NaN,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,22,5,0,4,0,0,0,13,0,0,0,1,0,0,0,9,9,0
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-input-api\src\main\java\jadx\api\plugins\input\insns\InsnData.java,jadx.api.plugins.input.insns.InsnData,interface,9,17,8,9,22,1,0,0,231,0.0,0.0,0.0,22,0,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,0
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\debuginfo\TestLineNumbers3.java,jadx.tests.integration.debuginfo.TestLineNumbers3$TestCls,innerclass,0,0,0,0,2,3,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,6,9,0
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\codegen\json\mapping\JsonMthMapping.java,jadx.core.codegen.json.mapping.JsonMthMapping,class,0,2,2,0,8,1,0,0,20,0.75,0.14285715,0.14285715,8,0,8,0,0,0,8,0,0,0,4,0,0,4,0,0,0,0,0,30,4,0,0,0,0,0,0,4,0,4,0,0,0,0,13,1,0
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\names\TestDuplicateVarNames.java,jadx.tests.integration.names.TestDuplicateVarNames$TestCls$Anonymous2,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,-1,0
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\names\TestDuplicateVarNames.java,jadx.tests.integration.names.TestDuplicateVarNames$TestCls$Anonymous1,anonymous,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,4,-1,0
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\loops\TestContinueInLoop.java,jadx.tests.integration.loops.TestContinueInLoop$TestCls,innerclass,1,1,0,1,5,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,21,0,1,0,0,0,0,1,2,0,3,2,0,0,0,7,9,0
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\visitors\rename\SourceFileRename.java,jadx.core.dex.visitors.rename.SourceFileRename,class,7,9,2,7,12,1,0,20,1,0.0,NaN,NaN,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,43,6,1,3,0,0,2,0,8,1,6,3,0,0,0,22,1,0
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\deobf\TestFieldFromInnerClass.java,jadx.tests.integration.deobf.TestFieldFromInnerClass,class,5,5,0,5,1,3,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,3,0,1,0,1,0,0,1,0,18,1,0
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\ui\codearea\SmaliArea.java,jadx.gui.ui.codearea.SmaliArea$Anonymous1,anonymous,4,4,0,4,2,1,0,13,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,15,0,0,0,0,1,0,1,2,0,3,2,0,0,1,23,-1,0
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\ui\MainWindow.java,jadx.gui.ui.MainWindow$Anonymous1,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\ui\MainWindow.java,jadx.gui.ui.MainWindow$Anonymous3,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\inner\TestReplaceConstsInAnnotations2.java,jadx.tests.integration.inner.TestReplaceConstsInAnnotations2$TestCls,innerclass,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,9,0
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\ui\MainWindow.java,jadx.gui.ui.MainWindow$Anonymous2,anonymous,1,1,0,1,1,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5,-1,0
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\attributes\AttributeStorage.java,jadx.core.dex.attributes.AttributeStorage,class,9,13,4,9,37,1,1,38,64,0.54761904,0.2761905,0.37142858,21,0,20,1,0,0,21,0,0,1,2,0,0,2,0,0,1,0,6,122,13,3,5,0,0,4,3,14,3,13,2,0,0,1,56,1,0
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestElseIfCodeStyle.java,jadx.tests.integration.conditions.TestElseIfCodeStyle,class,5,5,0,5,1,3,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0,0,3,1,0,1,0,0,0,1,0,17,1,0
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\ui\MainWindow.java,jadx.gui.ui.MainWindow$Anonymous5,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\visitors\ProcessMethodsForInline.java,jadx.core.dex.visitors.ProcessMethodsForInline,class,8,10,2,8,15,2,0,21,13,0.6666667,0.33333334,0.33333334,6,3,3,3,0,0,3,0,0,0,1,0,0,1,0,0,0,0,3,49,7,2,1,0,0,8,0,5,2,5,3,0,0,0,41,1,0
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\java8\TestLambdaStatic.java,jadx.tests.integration.java8.TestLambdaStatic,class,3,3,0,3,3,2,0,9,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,9,2,0,2,0,0,0,1,0,17,1,0
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\loops\TestNotIndexedLoop.java,jadx.tests.integration.loops.TestNotIndexedLoop$TestCls,innerclass,1,1,0,1,8,1,0,7,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,38,1,1,3,0,0,3,2,7,0,4,4,0,0,0,13,9,0
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\ui\MainWindow.java,jadx.gui.ui.MainWindow$Anonymous4,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\visitors\regions\RegionStack.java,jadx.core.dex.visitors.regions.RegionStack$State,innerclass,3,3,0,3,4,1,0,0,0,0.25,0.6666667,1.0,4,0,3,1,0,0,3,0,0,0,2,0,0,0,0,2,1,0,0,17,2,0,0,0,0,2,1,3,1,2,0,0,0,0,9,26,0
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\ui\codearea\SmaliArea.java,jadx.gui.ui.codearea.SmaliArea$DebugModel$BreakpointLine,innerclass,1,1,0,1,9,1,0,5,0,0.25,1.0,1.0,3,0,0,0,0,3,3,0,0,0,4,0,0,0,0,4,1,0,0,43,0,0,0,2,0,2,0,6,0,4,3,0,0,0,23,2,2
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\api\impl\AnnotatedCodeInfo.java,jadx.api.impl.AnnotatedCodeInfo,class,4,5,1,4,6,1,0,1,0,0.4,0.6,1.0,5,0,5,0,0,0,5,0,0,0,2,0,0,2,0,0,2,0,1,20,4,0,1,0,0,0,0,2,0,2,0,0,0,0,13,1,0
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\others\TestLoopInTry.java,jadx.tests.integration.others.TestLoopInTry$TestCls,innerclass,1,1,0,1,6,1,0,3,3,0.6666667,NaN,NaN,3,2,1,2,0,0,1,0,0,0,1,1,0,1,0,0,0,0,2,23,3,1,0,1,0,1,2,1,0,1,2,0,0,0,10,9,0
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\ui\codearea\SmaliArea.java,jadx.gui.ui.codearea.SmaliArea$Anonymous3,anonymous,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,1,0,0,10,-1,0
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\variables\TestVariables4.java,jadx.tests.integration.variables.TestVariables4$TestCls$AbstractTest,innerclass,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\nodes\ClassNode.java,jadx.core.dex.nodes.ClassNode,class,43,103,60,43,201,4,0,171,4246,0.9444931,0.07363254,0.44763908,104,3,92,11,1,0,93,0,0,1,22,0,0,22,0,0,3,0,21,697,104,18,32,5,0,24,8,101,13,68,3,0,0,2,260,1,0
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-java-convert\src\main\java\jadx\plugins\input\javaconvert\ConvertResult.java,jadx.plugins.input.javaconvert.ConvertResult,class,2,5,3,2,11,1,0,14,3,0.61904764,0.6,1.0,7,1,6,1,0,0,6,0,0,0,3,1,0,3,0,0,3,0,6,41,4,1,0,2,0,4,0,4,1,4,2,0,0,0,29,1,1
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\ui\codearea\SmaliArea.java,jadx.gui.ui.codearea.SmaliArea$SmaliModel,innerclass,0,0,0,0,6,1,0,1,15,0.0,0.0,0.0,6,0,0,0,0,6,6,2,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1026,0
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\others\TestWrongCode.java,jadx.tests.integration.others.TestWrongCode$TestCls,innerclass,1,1,0,1,3,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,1,0,0,1,1,1,0,1,1,0,0,0,6,9,0
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-input-api\src\main\java\jadx\api\plugins\input\data\IClassData.java,jadx.api.plugins.input.data.IClassData,interface,6,16,10,6,9,1,0,0,36,0.0,0.0,0.0,9,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\utils\CacheObject.java,jadx.gui.utils.CacheObject,class,7,8,1,7,12,1,0,1,38,0.77777773,0.21212122,0.8333333,12,0,12,0,0,0,12,0,0,0,6,0,0,6,0,0,0,0,0,49,6,0,0,0,0,0,0,10,0,6,0,0,0,0,25,1,0
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\utils\DecompilerScheduler.java,jadx.core.utils.DecompilerScheduler,class,6,7,1,6,20,1,0,39,11,0.72222227,1.0,1.0,6,3,2,4,0,0,2,0,0,0,3,3,0,3,0,0,3,0,10,115,5,4,2,1,0,12,9,23,6,22,4,0,1,1,85,1,3
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\plugins\quark\QuarkDialog.java,jadx.gui.plugins.quark.QuarkDialog,class,7,9,2,7,8,6,0,41,1,0.6944444,1.0,1.0,6,0,2,4,0,0,2,0,0,0,6,2,0,6,0,0,5,0,2,70,2,0,0,0,0,8,5,17,0,24,1,0,0,3,77,1,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\arrays\TestRedundantType.java,jadx.tests.integration.arrays.TestRedundantType$TestCls,innerclass,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,3,0,0,0,0,0,0,0,3,9,0
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\synchronize\TestSynchronized6.java,jadx.tests.integration.synchronize.TestSynchronized6$TestCls,innerclass,1,1,0,1,3,1,0,2,3,0.6666667,-1.0,-1.0,3,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,14,3,0,0,0,0,0,0,1,0,1,1,0,0,0,10,9,0
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\logs\LogCollector.java,jadx.gui.logs.LogCollector,class,11,16,5,11,11,2,0,20,0,0.64444447,0.39285713,0.39285713,9,2,7,1,1,0,8,0,0,5,5,2,1,4,0,0,4,0,0,51,4,0,2,0,0,2,1,10,0,13,1,0,0,3,45,1,0
C:\Work\Java\Bhavani\jadx\jadx-plugins\jadx-java-input\src\main\java\jadx\plugins\input\java\data\code\StackState.java,jadx.plugins.input.java.data.code.StackState$SVType,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\api\ResourceFile.java,jadx.api.ResourceFile,class,8,13,5,8,14,1,1,9,3,0.6545454,0.47272727,0.6727273,11,2,9,0,1,1,11,0,0,0,5,0,0,5,0,0,3,0,3,63,9,0,2,0,0,4,1,6,1,6,1,0,1,0,29,1,0
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\cache\code\disk\adapters\InsnCodeOffsetAdapter.java,jadx.gui.cache.code.disk.adapters.InsnCodeOffsetAdapter,class,4,5,1,4,2,1,0,3,1,1.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,1,0,0,0,1,0,2,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,20,1,0
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\ConstClassNode.java,jadx.core.dex.instructions.ConstClassNode,class,3,7,4,3,8,4,0,4,0,0.0,1.0,1.0,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,1,0,0,26,6,0,1,0,1,1,1,2,1,2,1,0,0,0,20,17,0
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\treemodel\JResSearchNode.java,jadx.gui.treemodel.JResSearchNode,class,4,7,3,4,10,3,0,6,7,0.725,0.42222223,0.8,10,0,10,0,0,0,10,0,0,0,4,1,0,4,0,0,4,0,0,38,9,0,0,0,0,0,1,4,0,4,0,0,0,0,27,1,0
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\ui\codearea\CommentAction.java,jadx.gui.ui.codearea.CommentAction,class,21,23,2,21,21,2,0,33,0,0.64,0.6666667,1.0,5,0,3,2,0,0,3,0,0,0,5,2,0,5,0,0,4,0,2,87,10,0,8,1,3,10,3,20,2,24,4,0,0,3,78,1,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\visitors\regions\ReturnVisitor.java,jadx.core.dex.visitors.regions.ReturnVisitor,class,5,6,1,5,2,3,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,82,0,0,0,0,0,0,0,0,0,0,1,0,1,0,14,1,0
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\ProcessClass.java,jadx.core.ProcessClass,class,11,12,1,11,28,1,0,30,0,0.5,0.5,0.5,5,0,4,1,0,0,4,0,0,0,2,1,0,2,0,0,2,0,1,106,8,4,6,3,0,4,0,5,2,5,4,0,0,0,52,1,1
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\api\utils\JadxMatchers.java,jadx.tests.api.utils.JadxMatchers,class,4,43,39,4,7,1,0,6,6,0.0,0.0,0.0,4,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,27,4,2,0,0,0,0,3,3,0,3,2,0,0,0,16,1,0
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\loops\TestDoWhileBreak.java,jadx.tests.integration.loops.TestDoWhileBreak$TestCls,innerclass,0,0,0,0,3,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,0,0,0,0,4,2,0,1,2,0,0,0,7,9,0
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\trycatch\TestTryCatchStartOnMove.java,jadx.tests.integration.trycatch.TestTryCatchStartOnMove,class,3,3,0,3,1,2,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5,0,2,0,2,0,0,0,0,21,1,0
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\ui\MainWindow.java,jadx.gui.ui.MainWindow$Anonymous21,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,11,-1,0
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\ui\dialog\ExcludePkgDialog.java,jadx.gui.ui.dialog.ExcludePkgDialog$PkgNode,innerclass,1,1,0,1,18,2,0,10,11,0.72499996,0.2888889,0.62222224,10,0,1,0,0,9,10,0,0,0,4,1,0,1,0,3,1,0,0,67,7,2,0,0,4,0,3,10,0,8,3,0,0,0,45,10,0
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\ui\MainWindow.java,jadx.gui.ui.MainWindow$Anonymous20,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-1,0
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\instructions\BaseInvokeNode.java,jadx.core.dex.instructions.BaseInvokeNode,class,5,14,9,5,5,4,2,0,10,0.0,0.0,0.0,5,0,5,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1025,0
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\ui\MainWindow.java,jadx.gui.ui.MainWindow$Anonymous23,anonymous,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\variables\TestVariables3.java,jadx.tests.integration.variables.TestVariables3$TestCls,innerclass,0,0,0,0,2,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,1,0,0,1,2,3,1,1,1,0,0,0,7,9,0
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\ui\MainWindow.java,jadx.gui.ui.MainWindow$Anonymous22,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\core\dex\visitors\regions\CheckRegions.java,jadx.core.dex.visitors.regions.CheckRegions,class,12,14,2,12,15,2,0,17,1,1.0,NaN,NaN,2,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,3,60,2,2,2,1,0,4,0,6,1,6,3,2,0,0,36,1,0
C:\Work\Java\Bhavani\jadx\jadx-core\src\test\java\jadx\tests\integration\inner\TestAnonymousClass11.java,jadx.tests.integration.inner.TestAnonymousClass11$TestCls,innerclass,2,2,0,2,5,1,0,7,10,0.0,NaN,NaN,5,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,1,2,2,1,2,0,1,1,0,11,9,0
C:\Work\Java\Bhavani\jadx\jadx-gui\src\main\java\jadx\gui\update\JadxUpdate.java,jadx.gui.update.JadxUpdate,class,8,9,1,8,11,1,0,20,4,0.7916667,NaN,NaN,4,3,1,3,0,0,1,0,0,0,6,6,1,5,0,0,6,0,3,63,7,0,3,1,0,9,2,15,1,15,3,1,1,1,58,1,3
C:\Work\Java\Bhavani\jadx\jadx-core\src\main\java\jadx\api\plugins\utils\ZipSecurity.java,jadx.api.plugins.utils.ZipSecurity,class,5,9,4,5,24,1,0,22,34,0.8518519,0.04761905,0.04761905,9,8,7,2,0,0,7,0,0,0,3,3,0,3,0,0,3,0,8,99,16,1,2,4,0,8,5,17,4,17,4,0,0,1,87,1,4
